objectID,image_id,price_category,cuisines_1,cuisines_2,labels
56977,1104838.jpg,premium,Modern British,,food
56977,1104840.jpg,premium,Modern British,,food
56977,1104842.jpg,premium,Modern British,,food
56976,1186872.jpg,premium,French,,food
56975,5346030.jpg,luxury,Chinese,,food
56975,1105046.jpg,luxury,Chinese,,food
56975,5346026.jpg,luxury,Chinese,,food
56975,5346045.jpg,luxury,Chinese,,food
56975,1105049.jpg,luxury,Chinese,,food
56975,1405426.jpg,luxury,Chinese,,food
56975,1105053.jpg,luxury,Chinese,,food
56975,1105052.jpg,luxury,Chinese,,food
56975,1105045.jpg,luxury,Chinese,,food
56975,1393883.jpg,luxury,Chinese,,food
56974,3161049.jpg,mid-range,Indian,,food
56974,3161052.jpg,mid-range,Indian,,food
56974,3161050.jpg,mid-range,Indian,,food
56974,1252873.jpg,mid-range,Indian,,food
56974,1319265.jpg,mid-range,Indian,,food
56974,1363037.jpg,mid-range,Indian,,food
56974,1413406.jpg,mid-range,Indian,,food
56973,5586793.jpg,luxury,Modern Cuisine,,food
56973,5586734.jpg,luxury,Modern Cuisine,,food
56973,998904.jpg,luxury,Modern Cuisine,,food
56973,5586719.jpg,luxury,Modern Cuisine,,food
56973,5586797.jpg,luxury,Modern Cuisine,,food
56973,5586722.jpg,luxury,Modern Cuisine,,food
56973,5586816.jpg,luxury,Modern Cuisine,,food
56973,5586774.jpg,luxury,Modern Cuisine,,food
56973,5586759.jpg,luxury,Modern Cuisine,,food
56973,5586769.jpg,luxury,Modern Cuisine,,food
56972,4111452.jpg,premium,Modern British,,food
56972,4111416.jpg,premium,Modern British,,food
56972,4111438.jpg,premium,Modern British,,food
56971,5634184.jpg,premium,Modern Cuisine,,food
56971,5634179.jpg,premium,Modern Cuisine,,food
56971,5634160.jpg,premium,Modern Cuisine,,food
56971,5634206.jpg,premium,Modern Cuisine,,food
56970,1186021.jpg,mid-range,Mediterranean Cuisine,,food
56970,1186028.jpg,mid-range,Mediterranean Cuisine,,food
56970,1112892.jpg,mid-range,Mediterranean Cuisine,,food
56970,1112891.jpg,mid-range,Mediterranean Cuisine,,food
56970,1112955.jpg,mid-range,Mediterranean Cuisine,,food
56970,1112960.jpg,mid-range,Mediterranean Cuisine,,food
56969,5323782.jpg,premium,European Contemporary,European,food
56969,1394480.jpg,premium,European Contemporary,European,food
56969,1280897.jpg,premium,European Contemporary,European,food
56969,5323755.jpg,premium,European Contemporary,European,food
56969,5323764.jpg,premium,European Contemporary,European,food
56969,5323773.jpg,premium,European Contemporary,European,food
56969,1341227.jpg,premium,European Contemporary,European,food
56969,1328004.jpg,premium,European Contemporary,European,food
56969,5323785.jpg,premium,European Contemporary,European,food
56969,5323800.jpg,premium,European Contemporary,European,food
56966,3146984.jpg,mid-range,Indian,,food
56966,3147103.jpg,mid-range,Indian,,food
56966,3147107.jpg,mid-range,Indian,,food
56966,3147102.jpg,mid-range,Indian,,food
56966,3147112.jpg,mid-range,Indian,,food
56966,3146987.jpg,mid-range,Indian,,food
56965,1402273.jpg,premium,Modern Cuisine,,food
56965,1410905.jpg,premium,Modern Cuisine,,food
56965,3150083.jpg,premium,Modern Cuisine,,food
56965,3150081.jpg,premium,Modern Cuisine,,food
56965,3150078.jpg,premium,Modern Cuisine,,food
56965,3150080.jpg,premium,Modern Cuisine,,food
56965,1287831.jpg,premium,Modern Cuisine,,food
56965,1125633.jpg,premium,Modern Cuisine,,food
56965,1350460.jpg,premium,Modern Cuisine,,food
56964,1259180.jpg,premium,Traditional British,,food
56964,1195620.jpg,premium,Traditional British,,food
56964,1244532.jpg,premium,Traditional British,,food
56964,1130745.jpg,premium,Traditional British,,food
56964,1130740.jpg,premium,Traditional British,,food
56963,998789.jpg,luxury,Modern Cuisine,,food
56963,4991310.jpg,luxury,Modern Cuisine,,food
56963,998785.jpg,luxury,Modern Cuisine,,food
56963,998790.jpg,luxury,Modern Cuisine,,food
56963,998787.jpg,luxury,Modern Cuisine,,food
56963,998791.jpg,luxury,Modern Cuisine,,food
56963,1367525.jpg,luxury,Modern Cuisine,,food
56963,1218024.jpg,luxury,Modern Cuisine,,food
56963,1829179.jpg,luxury,Modern Cuisine,,food
56963,4991306.jpg,luxury,Modern Cuisine,,food
56963,4991314.jpg,luxury,Modern Cuisine,,food
56963,4991333.jpg,luxury,Modern Cuisine,,food
56963,4991344.jpg,luxury,Modern Cuisine,,food
56963,4991353.jpg,luxury,Modern Cuisine,,food
56962,1205162.jpg,mid-range,Spanish,,food
56962,1205158.jpg,mid-range,Spanish,,food
56962,1205154.jpg,mid-range,Spanish,,food
56962,1115837.jpg,mid-range,Spanish,,food
56962,1115843.jpg,mid-range,Spanish,,food
56961,1202200.jpg,mid-range,Mediterranean Cuisine,Middle Eastern,food
56961,4750163.jpg,mid-range,Mediterranean Cuisine,Middle Eastern,food
56961,1202268.jpg,mid-range,Mediterranean Cuisine,Middle Eastern,food
56961,1202207.jpg,mid-range,Mediterranean Cuisine,Middle Eastern,food
56961,1202198.jpg,mid-range,Mediterranean Cuisine,Middle Eastern,food
56961,1202271.jpg,mid-range,Mediterranean Cuisine,Middle Eastern,food
56961,1202269.jpg,mid-range,Mediterranean Cuisine,Middle Eastern,food
56960,3832515.jpg,mid-range,Modern British,,food
56960,3832514.jpg,mid-range,Modern British,,food
56960,3832512.jpg,mid-range,Modern British,,food
56960,1827085.jpg,mid-range,Modern British,,food
56960,1228838.jpg,mid-range,Modern British,,food
56960,1219102.jpg,mid-range,Modern British,,food
56959,1315631.jpg,mid-range,Indian,,food
56959,1272260.jpg,mid-range,Indian,,food
56959,1226977.jpg,mid-range,Indian,,food
56959,1304144.jpg,mid-range,Indian,,food
56959,1407653.jpg,mid-range,Indian,,food
56959,1377265.jpg,mid-range,Indian,,food
56959,1826726.jpg,mid-range,Indian,,food
56958,5641281.jpg,mid-range,Italian,,food
56958,5641223.jpg,mid-range,Italian,,food
56958,5641242.jpg,mid-range,Italian,,food
56958,5641290.jpg,mid-range,Italian,,food
56957,1368116.jpg,premium,Japanese,,food
56957,1246316.jpg,premium,Japanese,,food
56957,1338942.jpg,premium,Japanese,,food
56956,3944190.jpg,mid-range,Spanish,,food
56956,3944181.jpg,mid-range,Spanish,,food
56956,5034298.jpg,mid-range,Spanish,,food
56956,3944132.jpg,mid-range,Spanish,,food
56956,3944131.jpg,mid-range,Spanish,,food
56956,5034289.jpg,mid-range,Spanish,,food
56956,3944135.jpg,mid-range,Spanish,,food
56955,5515120.jpg,luxury,French,,food
56955,1201768.jpg,luxury,French,,food
56955,5515111.jpg,luxury,French,,food
56955,1309372.jpg,luxury,French,,food
56955,5515102.jpg,luxury,French,,food
56955,1201761.jpg,luxury,French,,food
56954,1126404.jpg,mid-range,Modern British,,food
56954,1126410.jpg,mid-range,Modern British,,food
56954,1126405.jpg,mid-range,Modern British,,food
56954,1396662.jpg,mid-range,Modern British,,food
56953,1119130.jpg,mid-range,Indian,,food
56953,1119124.jpg,mid-range,Indian,,food
56953,1119123.jpg,mid-range,Indian,,food
56952,5360257.jpg,luxury,Japanese,,food
56952,1041788.jpg,luxury,Japanese,,food
56952,1041789.jpg,luxury,Japanese,,food
56952,5360249.jpg,luxury,Japanese,,food
56952,1202053.jpg,luxury,Japanese,,food
56952,1202051.jpg,luxury,Japanese,,food
56952,5360233.jpg,luxury,Japanese,,food
56952,1041873.jpg,luxury,Japanese,,food
56952,1202133.jpg,luxury,Japanese,,food
56952,1202126.jpg,luxury,Japanese,,food
56952,5360262.jpg,luxury,Japanese,,food
56952,5360227.jpg,luxury,Japanese,,food
56951,1118838.jpg,mid-range,French,,food
56951,1118837.jpg,mid-range,French,,food
56950,1112266.jpg,mid-range,Chinese,,food
56949,1346902.jpg,mid-range,Basque,,food
56949,1108050.jpg,mid-range,Basque,,food
56949,1108045.jpg,mid-range,Basque,,food
56949,1108048.jpg,mid-range,Basque,,food
56949,1108046.jpg,mid-range,Basque,,food
56949,1108049.jpg,mid-range,Basque,,food
56948,5079743.jpg,premium,Seafood,,food
56948,5403180.jpg,premium,Seafood,,food
56948,5079735.jpg,premium,Seafood,,food
56948,5079761.jpg,premium,Seafood,,food
56948,5079773.jpg,premium,Seafood,,food
56947,1043655.jpg,mid-range,Modern British,,food
56946,3159794.jpg,premium,Indian,,food
56946,3159798.jpg,premium,Indian,,food
56946,3159795.jpg,premium,Indian,,food
56946,3159799.jpg,premium,Indian,,food
56946,3159797.jpg,premium,Indian,,food
56946,3159796.jpg,premium,Indian,,food
56945,5502757.jpg,luxury,Modern British,,food
56945,5502820.jpg,luxury,Modern British,,food
56945,5502767.jpg,luxury,Modern British,,food
56945,5502760.jpg,luxury,Modern British,,food
56945,5502775.jpg,luxury,Modern British,,food
56945,5502793.jpg,luxury,Modern British,,food
56945,5502798.jpg,luxury,Modern British,,food
56945,5502808.jpg,luxury,Modern British,,food
56945,5502838.jpg,luxury,Modern British,,food
56944,1187236.jpg,mid-range,Contemporary,Irish,food
56944,1187239.jpg,mid-range,Contemporary,Irish,food
56944,1187242.jpg,mid-range,Contemporary,Irish,food
56944,1187241.jpg,mid-range,Contemporary,Irish,food
56944,1187237.jpg,mid-range,Contemporary,Irish,food
56944,1041720.jpg,mid-range,Contemporary,Irish,food
56944,1041719.jpg,mid-range,Contemporary,Irish,food
56944,1041718.jpg,mid-range,Contemporary,Irish,food
56943,1261910.jpg,mid-range,World Cuisine,,food
56943,1317314.jpg,mid-range,World Cuisine,,food
56943,1240092.jpg,mid-range,World Cuisine,,food
56943,1113302.jpg,mid-range,World Cuisine,,food
56943,1113301.jpg,mid-range,World Cuisine,,food
56942,5507920.jpg,mid-range,Seafood,,food
56940,1270719.jpg,mid-range,Traditional British,,food
56940,1110502.jpg,mid-range,Traditional British,,food
56940,1110495.jpg,mid-range,Traditional British,,food
56938,3621522.jpg,mid-range,Indian,,food
56938,3621524.jpg,mid-range,Indian,,food
56938,3621518.jpg,mid-range,Indian,,food
56938,3621515.jpg,mid-range,Indian,,food
56938,3621520.jpg,mid-range,Indian,,food
56938,3621519.jpg,mid-range,Indian,,food
56938,3621521.jpg,mid-range,Indian,,food
56938,3621523.jpg,mid-range,Indian,,food
56938,3621551.jpg,mid-range,Indian,,food
56937,4595460.jpg,premium,Italian,,food
56937,4595517.jpg,premium,Italian,,food
56937,4595464.jpg,premium,Italian,,food
56937,4595489.jpg,premium,Italian,,food
56937,4595512.jpg,premium,Italian,,food
56935,1207617.jpg,luxury,French,,food
56935,1737060.jpg,luxury,French,,food
56935,5404032.jpg,luxury,French,,food
56935,1281156.jpg,luxury,French,,food
56935,5404047.jpg,luxury,French,,food
56934,1263464.jpg,premium,Italian,,food
56933,5494084.jpg,luxury,Modern Cuisine,,food
56933,1302864.jpg,luxury,Modern Cuisine,,food
56933,5297459.jpg,luxury,Modern Cuisine,,food
56933,5297466.jpg,luxury,Modern Cuisine,,food
56933,3160630.jpg,luxury,Modern Cuisine,,food
56933,3160655.jpg,luxury,Modern Cuisine,,food
56933,5297495.jpg,luxury,Modern Cuisine,,food
56933,5297533.jpg,luxury,Modern Cuisine,,food
56933,3160629.jpg,luxury,Modern Cuisine,,food
56933,1308639.jpg,luxury,Modern Cuisine,,food
56933,3160626.jpg,luxury,Modern Cuisine,,food
56933,3160654.jpg,luxury,Modern Cuisine,,food
56933,3160631.jpg,luxury,Modern Cuisine,,food
56933,1312161.jpg,luxury,Modern Cuisine,,food
56933,1279656.jpg,luxury,Modern Cuisine,,food
56933,5297478.jpg,luxury,Modern Cuisine,,food
56933,5494072.jpg,luxury,Modern Cuisine,,food
56933,5297543.jpg,luxury,Modern Cuisine,,food
56932,5628610.jpg,premium,Seafood,,food
56932,5628600.jpg,premium,Seafood,,food
56932,5628627.jpg,premium,Seafood,,food
56932,5628676.jpg,premium,Seafood,,food
56932,5628643.jpg,premium,Seafood,,food
56931,5355426.jpg,premium,Meats and Grills,,food
56931,5355435.jpg,premium,Meats and Grills,,food
56931,5355453.jpg,premium,Meats and Grills,,food
56931,5355444.jpg,premium,Meats and Grills,,food
56929,5023498.jpg,mid-range,Indian,,food
56929,1414945.jpg,mid-range,Indian,,food
56929,1305554.jpg,mid-range,Indian,,food
56929,1737263.jpg,mid-range,Indian,,food
56929,1257855.jpg,mid-range,Indian,,food
56928,1247054.jpg,mid-range,Traditional British,,food
56928,1366744.jpg,mid-range,Traditional British,,food
56928,1314329.jpg,mid-range,Traditional British,,food
56928,1419458.jpg,mid-range,Traditional British,,food
56928,1317185.jpg,mid-range,Traditional British,,food
56928,1422408.jpg,mid-range,Traditional British,,food
56928,1826646.jpg,mid-range,Traditional British,,food
56928,1104488.jpg,mid-range,Traditional British,,food
56928,1104557.jpg,mid-range,Traditional British,,food
56928,1104554.jpg,mid-range,Traditional British,,food
56928,1104560.jpg,mid-range,Traditional British,,food
56928,1104561.jpg,mid-range,Traditional British,,food
56928,1104558.jpg,mid-range,Traditional British,,food
56926,5345336.jpg,premium,French,,food
56926,1315348.jpg,premium,French,,food
56926,5345331.jpg,premium,French,,food
56926,1246906.jpg,premium,French,,food
56926,5345313.jpg,premium,French,,food
56926,1378060.jpg,premium,French,,food
56926,1346107.jpg,premium,French,,food
56926,5345318.jpg,premium,French,,food
56924,1316606.jpg,premium,Modern British,,food
56924,1304847.jpg,premium,Modern British,,food
56921,5530294.jpg,premium,French,,food
56920,3146459.jpg,mid-range,Mediterranean Cuisine,,food
56920,3146461.jpg,mid-range,Mediterranean Cuisine,,food
56920,3146462.jpg,mid-range,Mediterranean Cuisine,,food
56920,3146460.jpg,mid-range,Mediterranean Cuisine,,food
56920,1350247.jpg,mid-range,Mediterranean Cuisine,,food
56920,1334119.jpg,mid-range,Mediterranean Cuisine,,food
56920,1216200.jpg,mid-range,Mediterranean Cuisine,,food
56920,1828801.jpg,mid-range,Mediterranean Cuisine,,food
56920,1279263.jpg,mid-range,Mediterranean Cuisine,,food
56920,1238773.jpg,mid-range,Mediterranean Cuisine,,food
56920,1423255.jpg,mid-range,Mediterranean Cuisine,,food
56920,1110783.jpg,mid-range,Mediterranean Cuisine,,food
56920,1110780.jpg,mid-range,Mediterranean Cuisine,,food
56919,5074272.jpg,mid-range,Traditional Cuisine,,food
56919,5074305.jpg,mid-range,Traditional Cuisine,,food
56919,5074287.jpg,mid-range,Traditional Cuisine,,food
56919,5074269.jpg,mid-range,Traditional Cuisine,,food
56919,1266274.jpg,mid-range,Traditional Cuisine,,food
56918,1110433.jpg,mid-range,British Contemporary,,food
56918,1110434.jpg,mid-range,British Contemporary,,food
56918,1110438.jpg,mid-range,British Contemporary,,food
56918,1110431.jpg,mid-range,British Contemporary,,food
56918,4642521.jpg,mid-range,British Contemporary,,food
56917,1217744.jpg,mid-range,Chinese,,food
56917,1330430.jpg,mid-range,Chinese,,food
56917,1423999.jpg,mid-range,Chinese,,food
56916,4459275.jpg,luxury,Modern British,,food
56916,1145324.jpg,luxury,Modern British,,food
56916,4459265.jpg,luxury,Modern British,,food
56916,4459241.jpg,luxury,Modern British,,food
56916,4457577.jpg,luxury,Modern British,,food
56916,1145331.jpg,luxury,Modern British,,food
56915,5356053.jpg,mid-range,Indian,,food
56915,5356013.jpg,mid-range,Indian,,food
56915,5356060.jpg,mid-range,Indian,,food
56915,5356018.jpg,mid-range,Indian,,food
56915,1126683.jpg,mid-range,Indian,,food
56915,1324466.jpg,mid-range,Indian,,food
56915,1126684.jpg,mid-range,Indian,,food
56915,1126687.jpg,mid-range,Indian,,food
56915,1126685.jpg,mid-range,Indian,,food
56915,1126686.jpg,mid-range,Indian,,food
56915,5356034.jpg,mid-range,Indian,,food
56914,5561059.jpg,premium,Mediterranean Cuisine,Rice Dishes,food
56914,5560949.jpg,premium,Mediterranean Cuisine,Rice Dishes,food
56914,5560944.jpg,premium,Mediterranean Cuisine,Rice Dishes,food
56914,5561069.jpg,premium,Mediterranean Cuisine,Rice Dishes,food
56914,5560992.jpg,premium,Mediterranean Cuisine,Rice Dishes,food
56914,5561047.jpg,premium,Mediterranean Cuisine,Rice Dishes,food
56914,5560955.jpg,premium,Mediterranean Cuisine,Rice Dishes,food
56914,5560961.jpg,premium,Mediterranean Cuisine,Rice Dishes,food
56914,5560972.jpg,premium,Mediterranean Cuisine,Rice Dishes,food
56914,5560983.jpg,premium,Mediterranean Cuisine,Rice Dishes,food
56914,5561029.jpg,premium,Mediterranean Cuisine,Rice Dishes,food
56914,5561033.jpg,premium,Mediterranean Cuisine,Rice Dishes,food
56914,5561020.jpg,premium,Mediterranean Cuisine,Rice Dishes,food
56914,5561092.jpg,premium,Mediterranean Cuisine,Rice Dishes,food
56914,5561101.jpg,premium,Mediterranean Cuisine,Rice Dishes,food
56913,1186026.jpg,premium,Modern British,,food
56913,1186020.jpg,premium,Modern British,,food
56913,1186102.jpg,premium,Modern British,,food
56913,1186098.jpg,premium,Modern British,,food
56912,1118332.jpg,mid-range,Thai,,food
56912,1118333.jpg,mid-range,Thai,,food
56911,1275895.jpg,mid-range,South African,,food
56911,1420886.jpg,mid-range,South African,,food
56911,1326656.jpg,mid-range,South African,,food
56911,1109880.jpg,mid-range,South African,,food
56911,1109871.jpg,mid-range,South African,,food
56911,1109944.jpg,mid-range,South African,,food
56911,1109946.jpg,mid-range,South African,,food
56911,1109945.jpg,mid-range,South African,,food
56910,1034673.jpg,affordable,Middle Eastern,,food
56910,1034676.jpg,affordable,Middle Eastern,,food
56910,1034669.jpg,affordable,Middle Eastern,,food
56909,5082292.jpg,premium,French,,food
56909,5082301.jpg,premium,French,,food
56909,5082293.jpg,premium,French,,food
56909,5082299.jpg,premium,French,,food
56909,5082297.jpg,premium,French,,food
56909,5019676.jpg,premium,French,,food
56908,4643195.jpg,mid-range,Traditional British,,food
56908,4643168.jpg,mid-range,Traditional British,,food
56908,4643222.jpg,mid-range,Traditional British,,food
56908,4770386.jpg,mid-range,Traditional British,,food
56908,4643146.jpg,mid-range,Traditional British,,food
56906,3161045.jpg,luxury,Creative British,,food
56906,3161080.jpg,luxury,Creative British,,food
56906,3161047.jpg,luxury,Creative British,,food
56906,3161076.jpg,luxury,Creative British,,food
56906,3161075.jpg,luxury,Creative British,,food
56906,3161051.jpg,luxury,Creative British,,food
56906,3161074.jpg,luxury,Creative British,,food
56906,3161073.jpg,luxury,Creative British,,food
56906,3161078.jpg,luxury,Creative British,,food
56906,5016441.jpg,luxury,Creative British,,food
56906,5016445.jpg,luxury,Creative British,,food
56904,1826292.jpg,mid-range,Spanish,,food
56904,1390180.jpg,mid-range,Spanish,,food
56904,1279099.jpg,mid-range,Spanish,,food
56904,1260504.jpg,mid-range,Spanish,,food
56904,1377152.jpg,mid-range,Spanish,,food
56904,1153772.jpg,mid-range,Spanish,,food
56904,1414154.jpg,mid-range,Spanish,,food
56903,1210764.jpg,mid-range,Mediterranean Cuisine,,food
56903,1338724.jpg,mid-range,Mediterranean Cuisine,,food
56903,1234543.jpg,mid-range,Mediterranean Cuisine,,food
56902,5596809.jpg,premium,Indian,,food
56902,5596789.jpg,premium,Indian,,food
56902,5596763.jpg,premium,Indian,,food
56902,5596801.jpg,premium,Indian,,food
56901,1115692.jpg,mid-range,Mediterranean Cuisine,,food
56901,1115691.jpg,mid-range,Mediterranean Cuisine,,food
56901,1115696.jpg,mid-range,Mediterranean Cuisine,,food
56901,1115693.jpg,mid-range,Mediterranean Cuisine,,food
56901,1115698.jpg,mid-range,Mediterranean Cuisine,,food
56900,5005415.jpg,mid-range,Indian,,food
56900,1422893.jpg,mid-range,Indian,,food
56900,1417778.jpg,mid-range,Indian,,food
56900,5005447.jpg,mid-range,Indian,,food
56899,1187098.jpg,affordable,Modern Cuisine,,food
56899,1187102.jpg,affordable,Modern Cuisine,,food
56899,1187103.jpg,affordable,Modern Cuisine,,food
56899,1187100.jpg,affordable,Modern Cuisine,,food
56899,1042175.jpg,affordable,Modern Cuisine,,food
56899,1042242.jpg,affordable,Modern Cuisine,,food
56899,1042240.jpg,affordable,Modern Cuisine,,food
56898,4869147.jpg,mid-range,Italian,Sicilian,food
56898,1187978.jpg,mid-range,Italian,Sicilian,food
56898,4869171.jpg,mid-range,Italian,Sicilian,food
56898,4869216.jpg,mid-range,Italian,Sicilian,food
56898,1187930.jpg,mid-range,Italian,Sicilian,food
56898,4869112.jpg,mid-range,Italian,Sicilian,food
56898,4869137.jpg,mid-range,Italian,Sicilian,food
56898,4869159.jpg,mid-range,Italian,Sicilian,food
56898,4869179.jpg,mid-range,Italian,Sicilian,food
56898,4869195.jpg,mid-range,Italian,Sicilian,food
56898,4869226.jpg,mid-range,Italian,Sicilian,food
56898,5022677.jpg,mid-range,Italian,Sicilian,food
56897,1350988.jpg,premium,Chinese,,food
56897,1116127.jpg,premium,Chinese,,food
56897,1116201.jpg,premium,Chinese,,food
56897,1116197.jpg,premium,Chinese,,food
56897,1116204.jpg,premium,Chinese,,food
56897,1116202.jpg,premium,Chinese,,food
56896,1357890.jpg,luxury,French,,food
56896,1152669.jpg,luxury,French,,food
56896,1152673.jpg,luxury,French,,food
56896,1152671.jpg,luxury,French,,food
56896,1126334.jpg,luxury,French,,food
56896,1126331.jpg,luxury,French,,food
56896,1126411.jpg,luxury,French,,food
56896,1126401.jpg,luxury,French,,food
56895,1118182.jpg,mid-range,Middle Eastern,,food
56895,1118190.jpg,mid-range,Middle Eastern,,food
56895,1118192.jpg,mid-range,Middle Eastern,,food
56895,1118189.jpg,mid-range,Middle Eastern,,food
56895,1118183.jpg,mid-range,Middle Eastern,,food
56895,1118188.jpg,mid-range,Middle Eastern,,food
56894,1265463.jpg,premium,Modern Cuisine,,food
56894,1378445.jpg,premium,Modern Cuisine,,food
56894,1410303.jpg,premium,Modern Cuisine,,food
56894,1278583.jpg,premium,Modern Cuisine,,food
56894,1408843.jpg,premium,Modern Cuisine,,food
56894,1268300.jpg,premium,Modern Cuisine,,food
56894,1384017.jpg,premium,Modern Cuisine,,food
56894,1380841.jpg,premium,Modern Cuisine,,food
56894,1370094.jpg,premium,Modern Cuisine,,food
56894,1209851.jpg,premium,Modern Cuisine,,food
56894,1268439.jpg,premium,Modern Cuisine,,food
56894,1255544.jpg,premium,Modern Cuisine,,food
56894,1115617.jpg,premium,Modern Cuisine,,food
56894,1115615.jpg,premium,Modern Cuisine,,food
56894,1115616.jpg,premium,Modern Cuisine,,food
56893,1194843.jpg,premium,Italian,,food
56893,1194849.jpg,premium,Italian,,food
56893,1194850.jpg,premium,Italian,,food
56893,1194916.jpg,premium,Italian,,food
56893,1194846.jpg,premium,Italian,,food
56893,1194913.jpg,premium,Italian,,food
56892,1240648.jpg,premium,Modern British,,food
56892,1375884.jpg,premium,Modern British,,food
56892,1329809.jpg,premium,Modern British,,food
56892,1244406.jpg,premium,Modern British,,food
56891,1363239.jpg,premium,Japanese,,food
56891,1125488.jpg,premium,Japanese,,food
56891,1125486.jpg,premium,Japanese,,food
56891,1125479.jpg,premium,Japanese,,food
56890,1194842.jpg,mid-range,Classic French,,food
56888,1127049.jpg,premium,Modern British,Modern Cuisine,food
56888,1127052.jpg,premium,Modern British,Modern Cuisine,food
56888,1304010.jpg,premium,Modern British,Modern Cuisine,food
56888,1127058.jpg,premium,Modern British,Modern Cuisine,food
56888,1221268.jpg,premium,Modern British,Modern Cuisine,food
56888,1347649.jpg,premium,Modern British,Modern Cuisine,food
56888,1127054.jpg,premium,Modern British,Modern Cuisine,food
56888,5356484.jpg,premium,Modern British,Modern Cuisine,food
56887,1250326.jpg,premium,Seafood,,food
56887,1409662.jpg,premium,Seafood,,food
56887,1107421.jpg,premium,Seafood,,food
56887,1107425.jpg,premium,Seafood,,food
56887,1107422.jpg,premium,Seafood,,food
56887,1107426.jpg,premium,Seafood,,food
56887,1107429.jpg,premium,Seafood,,food
56887,1107424.jpg,premium,Seafood,,food
56887,1107428.jpg,premium,Seafood,,food
56886,1034604.jpg,mid-range,Modern British,,food
56886,1034601.jpg,mid-range,Modern British,,food
56886,1034600.jpg,mid-range,Modern British,,food
56886,1034605.jpg,mid-range,Modern British,,food
56885,1416228.jpg,premium,European,,food
56885,1222548.jpg,premium,European,,food
56885,1260765.jpg,premium,European,,food
56885,1218018.jpg,premium,European,,food
56885,1336478.jpg,premium,European,,food
56885,1825438.jpg,premium,European,,food
56885,1275560.jpg,premium,European,,food
56885,1117615.jpg,premium,European,,food
56885,1117623.jpg,premium,European,,food
56885,1117620.jpg,premium,European,,food
56885,1117624.jpg,premium,European,,food
56884,5562475.jpg,mid-range,Classic French,,food
56884,5562520.jpg,mid-range,Classic French,,food
56884,5562502.jpg,mid-range,Classic French,,food
56884,5562480.jpg,mid-range,Classic French,,food
56883,1210826.jpg,mid-range,French,,food
56883,1239577.jpg,mid-range,French,,food
56882,1219990.jpg,premium,Modern Cuisine,,food
56882,1311777.jpg,premium,Modern Cuisine,,food
56882,1256892.jpg,premium,Modern Cuisine,,food
56882,1278331.jpg,premium,Modern Cuisine,,food
56882,1268688.jpg,premium,Modern Cuisine,,food
56882,1107984.jpg,premium,Modern Cuisine,,food
56882,1107986.jpg,premium,Modern Cuisine,,food
56882,1107981.jpg,premium,Modern Cuisine,,food
56882,1107988.jpg,premium,Modern Cuisine,,food
56881,1394094.jpg,premium,Modern Cuisine,,food
56881,1312380.jpg,premium,Modern Cuisine,,food
56881,1324387.jpg,premium,Modern Cuisine,,food
56881,1368466.jpg,premium,Modern Cuisine,,food
56881,1275249.jpg,premium,Modern Cuisine,,food
56881,1366680.jpg,premium,Modern Cuisine,,food
56881,1355012.jpg,premium,Modern Cuisine,,food
56881,1357449.jpg,premium,Modern Cuisine,,food
56881,1422491.jpg,premium,Modern Cuisine,,food
56881,1118911.jpg,premium,Modern Cuisine,,food
56879,1196927.jpg,mid-range,Spanish,,food
56879,1196923.jpg,mid-range,Spanish,,food
56879,1196922.jpg,mid-range,Spanish,,food
56879,1042246.jpg,mid-range,Spanish,,food
56879,1042247.jpg,mid-range,Spanish,,food
56878,1233831.jpg,premium,Traditional British,,food
56878,1328993.jpg,premium,Traditional British,,food
56878,1395349.jpg,premium,Traditional British,,food
56878,1352010.jpg,premium,Traditional British,,food
56878,1422991.jpg,premium,Traditional British,,food
56878,1246376.jpg,premium,Traditional British,,food
56878,1117622.jpg,premium,Traditional British,,food
56878,1117687.jpg,premium,Traditional British,,food
56878,1117680.jpg,premium,Traditional British,,food
56878,1117681.jpg,premium,Traditional British,,food
56878,1117686.jpg,premium,Traditional British,,food
56877,1009654.jpg,premium,Modern Cuisine,,food
56877,5018128.jpg,premium,Modern Cuisine,,food
56877,1153909.jpg,premium,Modern Cuisine,,food
56877,1009653.jpg,premium,Modern Cuisine,,food
56877,1009657.jpg,premium,Modern Cuisine,,food
56877,1009656.jpg,premium,Modern Cuisine,,food
56877,1195841.jpg,premium,Modern Cuisine,,food
56876,1191925.jpg,mid-range,Modern British,,food
56876,1191924.jpg,mid-range,Modern British,,food
56876,1191923.jpg,mid-range,Modern British,,food
56875,1123331.jpg,mid-range,Modern British,,food
56875,5026304.jpg,mid-range,Modern British,,food
56875,1194422.jpg,mid-range,Modern British,,food
56875,1194413.jpg,mid-range,Modern British,,food
56874,1153843.jpg,mid-range,Modern Cuisine,,food
56874,1153840.jpg,mid-range,Modern Cuisine,,food
56874,1153846.jpg,mid-range,Modern Cuisine,,food
56874,1117900.jpg,mid-range,Modern Cuisine,,food
56874,1117897.jpg,mid-range,Modern Cuisine,,food
56874,1117898.jpg,mid-range,Modern Cuisine,,food
56872,999244.jpg,affordable,Modern Cuisine,,food
56872,999242.jpg,affordable,Modern Cuisine,,food
56872,999271.jpg,affordable,Modern Cuisine,,food
56872,999273.jpg,affordable,Modern Cuisine,,food
56872,999243.jpg,affordable,Modern Cuisine,,food
56872,999236.jpg,affordable,Modern Cuisine,,food
